,y_predicted,y_actual,Relative Error
0,9.01261537031991,10,0.09873846296800899
1,8.915977722869924,9,0.009335808570008474
2,7.717834963233663,8,0.03527062959579208
3,8.748895189957816,9,0.02790053444913158
4,7.607084255859773,9,0.15476841601558078
5,7.40433987291508,9,0.17729556967610222
6,7.0873526485796585,6,0.1812254414299431
7,8.178073760577309,7,0.16829625151104416
8,7.140393499747298,7,0.02005621424961403
9,8.254040538205212,8,0.03175506727565147
10,8.551857525625687,7,0.22169393223224101
11,9.475554223993607,9,0.05283935822151184
12,6.841079694868305,8,0.1448650381414619
13,8.109863127530469,8,0.013732890941308584
14,8.730636716384298,6,0.45510611939738305
15,8.823538221376454,8,0.10294227767205677
16,7.196576724846035,7,0.028082389263719292
17,10.748527210051082,12,0.10428939916240987
18,10.33741644990255,10,0.033741644990255004
19,10.852059593887791,8,0.3565074492359739
20,8.471934875227525,8,0.05899185940344065
21,8.26914547475064,6,0.3781909124584401
22,8.790267506622573,9,0.023303610375269637
23,6.738264320128104,6,0.12304405335468394
24,12.432876584801235,14,0.11193738679991176
25,9.341380522198795,8,0.16767256527484942
26,8.752094914022104,9,0.027545009553099575
27,9.533807961230906,11,0.13329018534264492
28,7.967796066287825,8,0.004025491714021889
29,8.962601904494335,10,0.10373980955056653
30,10.931652002193047,9,0.2146280002436719
31,9.72758450337514,9,0.08084272259723768
32,9.309049677868817,8,0.16363120973360212
33,9.353362476549453,11,0.1496943203136861
34,11.062518346628526,14,0.20982011809796244
35,7.297358424996203,8,0.08783019687547466
36,10.058089111022191,8,0.2572611388777739
37,9.176802096433104,9,0.01964467738145596
38,10.281594370903221,10,0.028159437090322113
39,9.268715160523762,9,0.02985724005819574
40,10.509282745136664,12,0.12422643790527799
41,9.839815092493135,8,0.22997688656164184
42,8.10173307252659,7,0.15739043893237006
43,9.189187093135128,7,0.31274101330501836
44,9.729272171309649,9,0.08103024125662767
45,9.09425918202771,7,0.29917988314681565
46,8.57916854342792,8,0.07239606792849007
47,9.834539612924251,9,0.09272662365825014
48,9.044071253374142,8,0.13050890667176773
49,8.812668950537665,8,0.10158361881720812
50,10.174759284296298,9,0.13052880936625538
51,9.657607053944233,8,0.2072008817430291
52,9.067230139456484,9,0.0074700154951648935
53,8.061950884698408,6,0.34365848078306804
54,9.235846514871405,9,0.026205168319044958
55,8.258610404128694,9,0.08237662176347843
56,9.363793220817191,11,0.14874607083480076
57,9.240540195641644,9,0.026726688404627157
58,8.242426934896475,9,0.08417478501150279
59,9.030007664164756,9,0.003334184907195158
60,7.915396664972412,6,0.31923277749540196
61,7.262915205340254,8,0.09213559933246829
62,9.301144730122958,9,0.0334605255692176
63,10.731731795672195,8,0.34146647445902434
64,10.030500344060043,10,0.003050034406004265
65,7.843957703663532,8,0.01950528704205845
66,8.142475418474888,6,0.3570792364124813
67,8.527251948480648,12,0.28939567095994595
68,8.90139025823817,8,0.1126737822797712
69,8.683609267947338,8,0.08545115849341722
70,9.57955306627854,8,0.19744413328481758
71,8.957638779080554,8,0.11970484738506926
72,7.4433913086312256,8,0.0695760864210968
73,9.463304903838784,9,0.0514783226487538
74,7.8481438553145,6,0.3080239758857501
75,7.258072895830052,7,0.036867556547150314
76,8.94846317426288,9,0.005726313970791115
77,9.367426380504355,7,0.3382037686434793
78,6.050700908080755,6,0.008450151346792426
79,8.778825989827709,13,0.3247056930901762
80,8.468469976705796,8,0.058558747088224505
81,8.706583963035202,8,0.08832299537940025
82,8.230312244253238,9,0.08552086174964026
83,10.432977510984761,9,0.15921972344275126
84,8.805898903950997,10,0.11941010960490032
85,10.087177144819336,9,0.12079746053548174
86,9.156853427370761,8,0.14460667842134511
87,7.365465539748054,8,0.07931680753149328
88,8.327380395199699,9,0.07473551164447795
89,6.960017639076692,7,0.0057117658461869015
90,9.594540242501045,9,0.06606002694456059
91,9.43825068042279,9,0.048694520046976685
92,8.50702645248375,8,0.06337830656046872
93,8.549369971176876,8,0.06867124639710953
94,10.061910874750478,18,0.44100495140275126
95,6.6818827783474735,7,0.045445317378932364
96,9.042486690653808,9,0.004720743405978685
97,6.9582276054575445,12,0.42014769954520464
98,8.203931592714218,9,0.08845204525397578
99,11.141414925280188,11,0.012855902298198885
100,8.540990040911321,7,0.22014143441590303
101,9.773964157760176,10,0.02260358422398241
102,7.978008610458109,9,0.1135545988379879
103,9.707949198225483,10,0.02920508017745167
104,8.019654615757137,8,0.002456826969642112
105,8.426532507179639,8,0.05331656339745483
106,7.147477653611172,7,0.021068236230167386
107,10.193606185763667,12,0.15053281785302777
108,9.68874380771904,10,0.031125619228095935
109,9.305280825382258,11,0.1540653795107038
110,8.539354283050185,8,0.06741928538127318
111,8.083825924064428,8,0.01047824050805346
112,10.868675381306362,9,0.20763059792292912
113,9.143801116771566,8,0.1429751395964458
114,9.707624057406075,11,0.11748872205399313
115,8.218364237113224,7,0.17405203387331777
116,8.119500497174174,9,0.09783327809175842
117,8.664154164729048,9,0.03731620391899466
118,9.32876839075248,7,0.33268119867892565
119,9.551792295954508,9,0.06131025510605643
120,7.184232258444158,8,0.10197096769448022
121,8.25938395790686,9,0.0822906713436823
122,10.189364115126665,13,0.21620276037487193
123,8.687294243964894,8,0.08591178049561177
124,7.684451862460116,8,0.03944351719248551
125,9.450799537473033,12,0.21243337187724723
126,10.922686552094753,11,0.007028495264113391
127,8.897619146864795,9,0.011375650348356144
128,9.830704831626951,16,0.38558094802331555
129,7.490755984657839,7,0.0701079978082627
130,10.917633204007116,11,0.007487890544807676
131,9.633875606829834,9,0.07043062298109268
132,10.043869374483092,13,0.22739466350130058
133,8.593181162090351,6,0.4321968603483919
134,6.97465417828453,7,0.003620831673638517
135,9.598124522649385,11,0.12744322521369222
136,9.428007364674006,10,0.05719926353259943
137,7.0893619903308265,8,0.11382975120864669
138,8.671451145828264,8,0.08393139322853305
139,10.851826648475866,9,0.20575851649731844
140,9.73703589068011,9,0.08189287674223442
141,10.112532159950055,11,0.08067889454999501
142,10.291618097518496,15,0.31389212683210027
143,9.324240343726087,9,0.036026704858454134
144,10.059805483567944,8,0.257475685445993
145,7.054765337972027,8,0.11815433275349663
146,7.193844019713596,7,0.02769200281622806
147,8.088992826022135,9,0.10122301933087385
148,8.210146848972723,7,0.1728781212818176
149,9.720753761717358,8,0.21509422021466973
150,8.636565972807379,8,0.07957074660092234
151,11.830296501328062,10,0.18302965013280623
152,7.40136864501722,7,0.05733837785960283
153,7.922027288938943,7,0.1317181841341347
154,9.994316004736044,11,0.09142581775126873
155,10.261081142812815,13,0.2106860659374758
156,8.836230991631616,6,0.47270516527193607
157,11.089954801377093,8,0.38624435017213665
158,8.106551505212867,6,0.3510919175354778
159,8.740050720144602,10,0.12599492798553982
160,8.170721523449147,8,0.021340190431143435
161,8.924738216448576,10,0.1075261783551424
162,11.116236080786203,11,0.01056691643510939
163,8.965882986310735,8,0.12073537328884187
164,9.244613903964185,10,0.07553860960358154
165,8.463194123158384,8,0.05789926539479806
166,8.843831447946185,9,0.0173520613393128
167,9.018745158181359,9,0.002082795353484299
168,10.602592372485475,10,0.060259237248547495
169,9.882029213943168,8,0.23525365174289603
170,10.350322668576636,9,0.15003585206407066
171,9.139926710305419,10,0.0860073289694581
172,6.933033824869455,8,0.13337077189131807
173,9.362631970955512,11,0.14885163900404438
174,9.29404697607585,6,0.5490078293459749
175,10.067880590448924,9,0.11865339893876935
176,8.81749720401475,9,0.020278088442805615
177,8.246487252591459,9,0.083723638600949
178,7.065608073727118,5,0.4131216147454236
179,10.684951464997045,11,0.02864077590935953
180,8.018383982377669,7,0.14548342605395273
181,8.762430369146001,9,0.02639662565044433
182,6.772916413716316,6,0.12881940228605263
183,10.670250836701923,21,0.4918928172999084
184,8.010508024644249,8,0.001313503080531131
185,8.255476535662824,14,0.4103231045955126
186,9.020945414204077,9,0.0023272682448973983
187,8.692865291992728,8,0.08660816149909101
188,9.706785732349129,9,0.07853174803879209
189,7.23931793521092,8,0.095085258098635
190,8.383210027766397,7,0.19760143253805676
191,10.393459984445743,15,0.30710266770361716
192,8.139263325874207,10,0.18607366741257927
193,7.632990305628207,7,0.09042718651831524
194,8.04751705505614,7,0.14964529357944859
195,6.680465676992623,7,0.045647760429625324
196,7.708578458145789,6,0.2847630763576315
197,11.461621427231059,9,0.2735134919145621
198,7.347259809611595,9,0.18363779893204502
199,10.573692415435882,9,0.17485471282620915
200,9.876887451249669,8,0.2346109314062086
201,7.429734707013441,7,0.06139067243049163
202,9.673121825798889,10,0.03268781742011111
203,11.467465861830666,11,0.042496896530060564
204,7.860033416396775,7,0.12286191662811076
205,9.020380694890992,10,0.09796193051090078
206,8.179651663116733,8,0.022456457889591608
207,9.12432757490209,8,0.1405409468627612
208,8.258934146227604,9,0.08234065041915509
209,9.047299805370965,7,0.29247140076728073
210,8.542533355398534,9,0.05082962717794063
211,7.31650582050772,7,0.045215117215388546
212,11.282165974420698,9,0.25357399715785534
213,6.389083158789697,7,0.08727383445861468
214,10.944843910748855,9,0.21609376786098386
215,9.270471186267345,8,0.15880889828341815
216,9.268599396370792,9,0.02984437737453247
217,9.83565708042503,8,0.2294571350531287
218,8.406667811984455,9,0.06592579866839385
219,7.349019069451242,7,0.04985986706446318
220,10.004932280571179,9,0.11165914228568655
221,11.100639245929571,17,0.3470212208276723
222,9.380493941760013,9,0.0422771046400015
223,8.401031248311666,8,0.050128906038958254
224,7.941733074910223,7,0.13453329641574616
225,10.278940711752455,11,0.06555084438614048
226,9.181782294799925,9,0.020198032755547227
227,8.463401132443842,12,0.2947165722963465
228,9.252289344303799,8,0.15653616803797488
229,10.54588942390638,15,0.29694070507290804
