,y_predicted,y_actual,Relative Error
0,4.973547352116428,5,0.00529052957671432
1,5.226510578348806,5,0.04530211566976128
2,5.121878611096196,5,0.024375722219239115
3,5.894604041874189,5,0.17892080837483776
4,6.153747182645128,7,0.12089325962212451
5,5.6025252034502735,6,0.06624579942495441
6,5.410045574933044,5,0.08200911498660872
7,5.8599437618349866,6,0.023342706360835574
8,5.628432678483932,6,0.06192788691934462
9,5.581991812694615,5,0.11639836253892302
10,5.320742936397315,3,0.7735809787991051
11,5.494132512048511,5,0.09882650240970214
12,5.448626166280521,5,0.08972523325610418
13,6.079878170198257,6,0.013313028366376193
14,5.53955911636763,6,0.07674014727206169
15,5.706435240683828,6,0.04892745988602861
16,5.548988585709397,5,0.1097977171418794
17,5.49667200056234,6,0.08388799990627671
18,5.708527622280231,6,0.04857872961996149
19,5.92049239901893,5,0.18409847980378605
20,5.64572089820006,6,0.05904651696665667
21,5.630126946601411,5,0.12602538932028223
22,5.343962086461158,5,0.06879241729223154
23,5.5721092620584916,6,0.0713151229902514
24,5.812696534300477,6,0.031217244283253898
25,5.860146616606002,5,0.1720293233212004
26,5.7158274946895276,6,0.04736208421841207
27,5.758292211067971,6,0.040284631488671487
28,6.079509937392317,6,0.013251656232052897
29,5.0848225101263065,5,0.016964502025261296
30,5.667910840589413,6,0.0553481932350978
31,5.546817601116602,7,0.20759748555477117
32,5.437602078028132,5,0.08752041560562632
33,4.945213753847515,5,0.010957249230497013
34,5.4516294499890625,5,0.0903258899978125
35,5.776182749789062,7,0.17483103574441966
36,5.852632582413202,6,0.02456123626446634
37,5.537061834713986,6,0.07715636088100226
38,5.056730834115236,5,0.011346166823047277
39,5.60006390297965,5,0.12001278059592994
40,5.659889015217808,5,0.1319778030435616
41,5.997857177841151,7,0.14316326030840695
42,5.4703676432199835,5,0.09407352864399669
43,5.420232936391608,6,0.09662784393473196
44,5.821680399512679,7,0.16833137149818875
45,5.4049677822271835,6,0.0991720362954694
46,5.867066230254727,6,0.022155628290878877
47,5.433438883092034,6,0.09442685281799434
48,5.255430065281851,6,0.12409498911969156
49,5.6125687587090125,6,0.06457187354849792
50,5.604975530355454,6,0.06583741160742429
51,5.562429054114614,6,0.07292849098089767
52,5.584529724087458,5,0.11690594481749166
53,5.528917447823919,6,0.07851375869601347
54,5.479524445524678,5,0.09590488910493562
55,5.349381812557434,5,0.0698763625114868
56,6.138795884119286,6,0.02313264735321437
57,5.604068802082868,5,0.12081376041657368
58,5.311923300713854,6,0.11467944988102434
