,Constant,log_P(atm),log_Fuel(%),log_Oxidizer(%),T0/S_H__T,T0/T,y_pred,y_act
2,1.0,0.7747271675523681,-3.2188758248682006,-0.2876820724517809,0.032552083333333336,0.6510416666666666,5.014844310893398,4.941642422609304
3,1.0,0.9042181506398859,-2.995732273553991,-0.2613647641344075,0.0353356890459364,0.7067137809187279,6.36003191195995,6.672032945461067
5,1.0,0.8153648132841944,-2.995732273553991,-0.2876820724517809,0.034482758620689655,0.6896551724137931,6.056731336608154,6.133398042996649
7,1.0,0.8544153281560676,-2.995732273553991,-0.2876820724517809,0.03526093088857546,0.7052186177715092,6.3890925713524656,6.419994928147142
12,1.0,0.7608058290337602,-2.995732273553991,-0.2744368457017603,0.030902348578491966,0.6180469715698393,4.452246782631455,4.564348191467836
14,1.0,0.7275486072772777,-2.995732273553991,-0.2744368457017603,0.0350385423966363,0.700770847932726,6.324148523260359,6.484635235635252
18,1.0,0.7275486072772777,-2.995732273553991,-0.3011050927839216,0.032362459546925564,0.6472491909385113,5.163849768494927,5.568344503761097
19,1.0,0.7747271675523681,-2.995732273553991,-0.2876820724517809,0.031113876789047916,0.6222775357809583,4.561705860202828,4.430816798843313
23,1.0,2.776954179749421,-2.3025850929940455,1.2809338454620642,0.041084634346754315,0.8216926869350862,6.327109311622053,6.230481447578482
25,1.0,2.8172035149987327,-2.3025850929940455,1.2809338454620642,0.04065040650406504,0.8130081300813008,6.1145179414718385,6.061456918928017
34,1.0,0.8109302162163288,-3.2188758248682006,-0.2876820724517809,0.03759398496240601,0.7518796992481203,7.263078722610434,7.3727463664043285
35,1.0,2.7206373166076814,-2.3025850929940455,1.2809338454620642,0.04317789291882556,0.8635578583765112,7.291714990630997,7.074116816197362
36,1.0,0.8458682675776092,-3.2188758248682006,-0.2876820724517809,0.03496503496503497,0.6993006993006993,6.067269883023599,5.855071922202427
38,1.0,0.7561219797213337,-3.2188758248682006,-0.2876820724517809,0.030395136778115502,0.60790273556231,4.054403498126737,4.51085950651685
39,1.0,0.8415671856782185,-2.995732273553991,-0.2876820724517809,0.036205648081100654,0.724112961622013,6.818936477244943,6.927557906278317
40,1.0,0.8109302162163288,-2.995732273553991,-0.2876820724517809,0.033852403520649964,0.6770480704129993,5.775609617767586,5.375278407684165
47,1.0,0.8153648132841944,-2.995732273553991,-0.2876820724517809,0.034106412005457026,0.6821282401091405,5.887732863476828,6.082218910376446
50,1.0,0.7371640659767196,-2.995732273553991,-0.2876820724517809,0.031017369727047148,0.6203473945409429,4.534795975775067,4.382026634673881
58,1.0,0.8064758658669485,-2.995732273553991,-0.2876820724517809,0.032722513089005235,0.6544502617801047,5.270180162595889,4.7535901911063645
59,1.0,0.8329091229351039,-3.2188758248682006,-0.31471074483970024,0.035868005738880916,0.7173601147776184,6.520372008369582,7.288244401020124
65,1.0,0.8241754429663494,-2.995732273553991,-0.2744368457017603,0.03553660270078181,0.7107320540156361,6.505546916585542,6.673297967767654
68,1.0,2.768204123921957,-2.3025850929940455,1.3164082336557241,0.04240882103477523,0.8481764206955047,6.8704959211647,6.741700694652055
69,1.0,0.85015092936961,-2.995732273553991,-0.2876820724517809,0.03604902667627974,0.7209805335255948,6.744851891043249,7.087573705557973
